,bimonth_id,counts,bimonth_name,season_indicator,year,lat,long
46,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.050030961404925,-97.03152682488552
47,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054541901258833,-97.03144463616034
48,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.05905283792648,-97.03136242843016
49,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.063563771407498,-97.03128020169159
50,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06807470170152,-97.03119795594122
51,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072585628808167,-97.03111569117571
52,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.07709655272706,-97.03103340739167
53,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08160747345785,-97.03095110458568
54,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08611839100015,-97.03086878275437
55,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.090629305353588,-97.03078644189436
56,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.095140216517812,-97.03070408200225
57,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09965112449243,-97.03062170307464
58,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10416202927708,-97.03053930510816
59,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108672930871396,-97.0304568880994
60,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.113183829274995,-97.03037445204495
61,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11769472448752,-97.03029199694146
62,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.122205616508598,-97.0302095227855
63,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126716505337846,-97.03012702957368
64,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13122739097491,-97.03004451730258
65,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135738273419413,-97.02996198596884
66,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14024915267098,-97.02987943556904
67,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144760028729248,-97.02979686609977
68,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14927090159385,-97.02971427755763
69,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.153781771264406,-97.02963166993922
70,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.15829263774055,-97.02954904324113
71,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.16280350102192,-97.02946639745996
72,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.167314361108133,-97.0293837325923
73,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.013870437183847,-97.02710071239933
74,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.018381388737836,-97.02701846402333
75,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.022892337107418,-97.02693619662043
76,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.02740328229223,-97.02685391018727
77,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.03191422429188,-97.02677160472045
78,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036425163106017,-97.0266892802166
79,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.040936098734253,-97.0266069366723
80,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04544703117622,-97.02652457408419
81,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04995796043156,-97.0264421924489
82,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054468886499883,-97.02635979176301
83,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.058979809380823,-97.02627737202315
84,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.063490729074015,-97.0261949332259
85,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.068001645579084,-97.0261124753679
86,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072512558895657,-97.02602999844574
87,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.077023469023352,-97.02594750245602
88,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.081534375961823,-97.02586498739537
89,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08604527971068,-97.02578245326038
90,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.090556180269562,-97.02569990004763
91,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.095067077638088,-97.02561732775375
92,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099577971815894,-97.02553473637533
93,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.104088862802605,-97.02545212590897
94,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10859975059786,-97.02536949635127
95,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.113110635201274,-97.02528684769882
96,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.117621516612488,-97.02520417994823
97,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.12213239483112,-97.02512149309607
98,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126643269856807,-97.02503878713895
99,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.131154141689176,-97.02495606207346
100,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13566501032786,-97.0248733178962
101,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14017587577248,-97.02479055460374
102,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144686738022674,-97.02470777219268
103,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.149197597078075,-97.02462497065962
104,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.1537084529383,-97.02454215000112
105,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.158219305602994,-97.02445931021379
106,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.162730155071774,-97.02437645129419
107,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.167241001344273,-97.02429357323892
108,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.013797358666412,-97.02201779291
109,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.018308296408303,-97.02193533296814
110,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.02281923096467,-97.02185285395046
111,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.02733016233513,-97.0217703558536
112,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.031841090519322,-97.02168783867418
113,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036352015516865,-97.02160530240879
114,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.040862937327393,-97.02152274705404
115,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04537385595053,-97.02144017260653
116,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.049884771385905,-97.02135757906287
117,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054395683633146,-97.02127496641965
118,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.05890659269188,-97.02119233467349
119,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06341749856174,-97.02110968382098
120,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06792840124235,-97.02102701385871
121,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072439300733336,-97.0209443247833
122,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.076950197034336,-97.02086161659133
123,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.081461090144973,-97.0207788892794
124,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08597198006487,-97.0206961428441
125,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.090482866793668,-97.02061337728205
126,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.094993750330985,-97.0205305925898
127,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099504630676442,-97.02044778876397
128,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.104015507829697,-97.02036496580114
129,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10852638179035,-97.0202821236979
130,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11303725255804,-97.02019926245084
131,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.1175481201324,-97.02011638205654
132,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.122058984513053,-97.02003348251161
133,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.12656984569963,-97.0199505638126
134,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13108070369176,-97.01986762595611
135,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135591558489075,-97.01978466893874
136,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.140102410091203,-97.01970169275704
137,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144613258497767,-97.01961869740762
138,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.149124103708406,-97.01953568288702
139,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.153634945722743,-97.01945264919185
140,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.158145784540412,-97.01936959631868
141,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.162656620161044,-97.01928652426407
142,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.167167452584255,-97.01920343302463
143,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.018235016257503,-97.01685222098872
144,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.022745936965176,-97.01676953035968
145,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.027256854485817,-97.01668682060252
146,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.03176776881906,-97.01660409171389
147,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036278679964532,-97.01652134369036
148,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.040789587921857,-97.01643857652853
149,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.045300492690664,-97.016355790225
150,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04981139427059,-97.01627298477638
151,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054322292661258,-97.01619016017924
152,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.05883318786228,-97.0161073164302
153,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06334407987331,-97.0160244535258
154,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06785496869396,-97.01594157146268
155,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072365854323856,-97.01585867023742
156,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.07687673676264,-97.01577574984658
157,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.081387616009927,-97.0156928102868
158,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.085898492065343,-97.01560985155461
159,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.090409364928533,-97.01552687364664
160,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.094920234599115,-97.01544387655943
161,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099431101076714,-97.01536086028959
162,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10394196436097,-97.0152778248337
163,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108452824451494,-97.01519477018834
164,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11296368134793,-97.01511169635009
165,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.1174745350499,-97.01502860331551
166,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.12198538555704,-97.01494549108119
167,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126496232868956,-97.01486235964374
168,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.131007076985302,-97.01477920899967
169,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135517917905705,-97.01469603914559
170,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14002875562978,-97.01461285007808
171,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144539590157166,-97.0145296417937
172,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14905042148749,-97.01444641428901
173,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.153561249620374,-97.01436316756059
174,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.158072074555452,-97.01427990160501
175,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.16258289629237,-97.01419661641883
176,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.16709371483072,-97.01411331199863
177,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.022672455111568,-97.01168622589697
178,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.027183358746907,-97.01160330448292
179,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.031694259193717,-97.01152036388848
180,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036205156451633,-97.01143740411021
181,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.040716050520274,-97.01135442514473
182,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04522694139927,-97.0112714269886
183,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04973782908825,-97.01118840963841
184,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054248713586833,-97.01110537309074
185,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.058759594894664,-97.01102231734221
186,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.063270473011354,-97.01093924238937
187,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.067781347936535,-97.0108561482288
188,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072292219669833,-97.0107730348571
189,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.07680308821088,-97.01068990227081
190,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08131395355931,-97.01060675046658
191,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.085824815714744,-97.01052357944093
192,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09033567467681,-97.01044038919044
193,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.094846530445132,-97.01035717971169
194,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09935738301934,-97.01027395100128
195,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10386823239907,-97.01019070305574
196,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108379078583937,-97.01010743587167
197,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11288992157358,-97.01002414944566
198,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.117400761367627,-97.00994084377423
199,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.1219115979657,-97.00985751885396
200,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.12642243136743,-97.00977417468145
201,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.130933261572448,-97.00969081125324
202,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135444088580385,-97.0096074285659
203,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.139954912390856,-97.00952402661599
204,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144465733003504,-97.00944060540009
205,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.148976550417952,-97.00935716491472
206,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.153487364633833,-97.00927370515649
207,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.157998175650764,-97.00919022612193
208,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.16250898346839,-97.0091067278076
209,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.167019788086325,-97.00902321021009
210,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.17153058950421,-97.00893967332591
211,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.022598785406476,-97.00660294061126
212,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.02710967512104,-97.00651980754374
213,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.031620561645944,-97.00643665524689
214,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036131444980814,-97.0063534837173
215,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04064232512528,-97.00627029295156
216,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.045153202078968,-97.00618708294623
217,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04966407584151,-97.00610385369791
218,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054174946412527,-97.00602060520315
219,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.058685813791648,-97.00593733745853
220,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.063196677978503,-97.00585405046064
221,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.067707538972716,-97.00577074420606
222,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072218396773913,-97.00568741869132
223,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.07672925138172,-97.00560407391305
224,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08124010279578,-97.00552070986777
225,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.085750951015704,-97.00543732655206
226,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09026179604112,-97.00535392396249
227,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.094772637871667,-97.00527050209564
228,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099283476506958,-97.00518706094806
229,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.103794311946636,-97.00510360051632
230,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108305144190325,-97.00502012079698
231,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11281597323764,-97.00493662178661
232,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.117326799088218,-97.00485310348175
233,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.1218376217417,-97.00476956587899
234,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126348441197695,-97.00468600897487
235,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13085925745584,-97.00460243276594
236,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13537007051576,-97.00451883724877
237,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13988088037708,-97.0044352224199
238,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.144391687039437,-97.00435158827591
239,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.148902490502454,-97.00426793481333
240,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.153413290765762,-97.00418426202872
241,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.15792408782899,-97.00410056991862
242,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.162434881691773,-97.00401685847959
243,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.16694567235372,-97.0039331277082
244,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.171456459814472,-97.00384937760094
245,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.027035803610847,-97.00143632983387
246,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.031546676178365,-97.00135296583804
247,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.036057545554712,-97.00126958256055
248,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04056841173952,-97.00118617999797
249,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04507927473241,-97.00110275814687
250,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.049590134533023,-97.00101931700382
251,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054100991140977,-97.00093585656539
252,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.058611844555895,-97.00085237682815
253,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.063122694777412,-97.00076887778863
254,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06763354180515,-97.00068535944345
255,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072144385638737,-97.00060182178913
256,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.076655226277797,-97.00051826482225
257,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.081166063721966,-97.00043468853937
258,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.085676897970867,-97.00035109293705
259,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.090187729024123,-97.00026747801185
260,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09469855688137,-97.00018384376031
261,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099209381542227,-97.00010019017901
262,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.10372020300633,-97.0000165172645
263,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108231021273298,-96.99993282501332
264,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.112741836342757,-96.99984911342204
265,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11725264821435,-96.99976538248721
266,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.121763456887685,-96.99968163220537
267,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126274262362404,-96.99959786257308
268,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.130785064638125,-96.99951407358688
269,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135295863714486,-96.99943026524332
270,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.139806659591112,-96.99934643753895
271,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14431745226763,-96.99926259047031
272,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.14882824174366,-96.99917872403395
273,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.15333902801884,-96.99909483822643
274,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.157849811092802,-96.99901093304425
275,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.162360590965164,-96.99892700848397
276,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.166871367635554,-96.99884306454213
277,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.17138214110361,-96.99875910121528
278,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.031472602793635,-96.99626929571085
279,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.035983458175966,-96.9961857006889
280,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.040494310365638,-96.9961020863329
281,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.04500515936224,-96.99601845263948
282,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.049516005165433,-96.99593479960514
283,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.054026847774825,-96.99585112722646
284,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.058537687190046,-96.9957674355
285,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06304852341073,-96.99568372442232
286,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.06755935643649,-96.99559999398997
287,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.072070186266956,-96.9955162441995
288,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.076581012901766,-96.99543247504745
289,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.08109183634054,-96.99534868653042
290,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.0856026565829,-96.99526487864492
291,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.09011347362848,-96.99518105138752
292,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.094624287476904,-96.99509720475474
293,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.099135098127796,-96.99501333874318
294,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.103645905580798,-96.99492945334933
295,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.108156709835523,-96.99484554856977
296,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11266751089159,-96.99476162440104
297,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.11717830874865,-96.99467768083967
298,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.121689103406315,-96.9945937178822
299,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.126199894864214,-96.9945097355252
300,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13071068312198,-96.99442573376517
301,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.135221468179235,-96.99434171259868
302,148,0.0,2000-12-25_to_2001-02-28,3,2000,28.13973225003561,-96.99425767202226
